reviewId,userName,score,content,at,thumbsUpCount,replyContent,repliedAt,review_length,month,sentimen_label
983eeeb0-ccdc-4e2d-afb2-6180b4f23ac7,jannus siagian,5,mudah dan cepat,2026-03-06 20:06:06,0,Terima kasih atas supportnya. Aplikasi OCTO selalu berupaya untuk meningkatkan pengalaman bertransaksi agar semakin mudah untuk pengguna. Terus gunakan Aplikasi OCTO ya.,2026-03-06 20:15:17,15,2026-03,positif
f1ce1c39-c63b-42b1-a162-965fadc1729e,Shimano Attala,5,very good,2026-03-06 19:15:13,0,"Thank you very much for the compliment! Keep using OCTO app for easier transaction anytime, and anywhere :)",2026-03-06 19:45:09,9,2026-03,positif
76787a54-9b5f-4673-8cce-8a44d7f26b1b,Pak Jamari,5,bagus,2026-03-06 19:08:13,0,"Terima kasih atas supportnya. Aplikasi OCTO selalu berupaya untuk meningkatkan pengalaman bertransaksi agar semakin mudah untuk pengguna. Terus gunakan Aplikasi OCTO ya.
",2026-03-06 19:27:12,5,2026-03,positif
f09b6980-07c5-4b9a-a2e8-dafefe03d730,Pudhin Setyaa,5,sangat membantu,2026-03-06 18:57:58,0,Terima kasih atas bintang lima dan review nya. Senang sekali rasanya bahwa aplikasi OCTO disukai. Terus gunakan aplikasi OCTO untuk transaksi lebih praktis dan mudah di mana saja!,2026-03-06 19:15:27,15,2026-03,positif
359f6845-fc9e-4127-a61b-8baae9fedb83,Ignatius Juan,5,sangat bermanfaat untuk menabung,2026-03-06 18:46:42,0,"Terima kasih atas supportnya. Aplikasi OCTO selalu berupaya untuk meningkatkan pengalaman bertransaksi agar semakin mudah untuk pengguna. Terus gunakan Aplikasi OCTO ya.
",2026-03-06 19:20:58,32,2026-03,positif
4712e914-b397-4b44-9b26-b0bf4a5352f0,Miftahul Huda,5,mantap dan sangat bermanfaat sekali serta mudah sekali penggunaan nya. terimakasih,2026-03-06 18:24:22,0,"Terima kasih atas bintang lima dan reviewnya. Kami senang sekali apabila Aplikasi OCTO dapat mempermudah transaksi sehari-harimu. Terus gunakan Aplikasi OCTO ya.
",2026-03-06 18:45:30,82,2026-03,positif
4446c45a-d4cb-4eac-89ba-9172ee250d62,Dinda Irfani,1,"Sudah bisa ngirim code tapi ada lagi regdev susah banget parah untuk ngirim sms regdev nya dan gagal login octo mobile, mohon untuk diperbaiki aplikasinya, karna sekarang mbanking sepenting itu",2026-03-06 16:29:52,0,"
Bapak/Ibu, mohon maaf atas ketidaknyamanan yang dialami. Untuk pemeriksaan lebih lanjut, mohon kesediaannya untuk mengirimkan email ke 14041@cimbniaga.co.id mengenai detail kendala yang dialami, beserta nama, nomor ponsel, dan screenshot error agar tim kami dapat melakukan pengecekan. Terima kasih.",2026-03-06 16:45:01,193,2026-03,negatif
e8ea292d-fca6-4234-99b6-c14178ebab66,Helmi Faturahman,5,aplikasinya memuaskan lengkap cepat,2026-03-06 16:27:22,0,"Terima kasih atas bintang lima dan review nya. Senang sekali rasanya bahwa aplikasi OCTO disukai. Terus gunakan aplikasi OCTO untuk transaksi lebih praktis dan mudah di mana saja!
",2026-03-06 16:44:53,35,2026-03,positif
a7ac8e27-9543-416a-bd46-c27a9f5bd8fe,Ade Agung,1,ni APK ya tambah kesini tambah gk jelas eror trus🤬🤬🤬🤬,2026-03-06 15:14:51,0,"Mohon maaf atas kendala yang dialami. Untuk menindaklanjuti pengaduan dan melakukan pengecekan, kami memerlukan informasi lebih lanjut. Mohon kesediaannya untuk menghubungi layanan 24 jam Contact Center CIMB Niaga di 14041 atau melalui email 14041@cimbniaga.co.id. Terima kasih.
",2026-03-06 15:45:24,53,2026-03,negatif
91bbff9d-f126-4ea1-a412-afc539929faf,Abdul Aziz,5,Alhamdulillah Aplikasinya udh bisa. berjalan dengan lancar.,2026-03-06 13:43:24,0,"Terima kasih atas supportnya. Aplikasi OCTO selalu berupaya untuk meningkatkan pengalaman bertransaksi agar semakin mudah untuk pengguna. Terus gunakan Aplikasi OCTO ya.
",2026-03-06 13:45:07,59,2026-03,positif
812c98b9-d379-4bc7-9960-331d9b39154a,Tritoguna Silitonga,5,Lebih modern dan simple.,2026-03-06 12:46:29,0,Terima kasih atas bintang lima dan review nya. Senang sekali rasanya bahwa aplikasi OCTO disukai. Terus gunakan aplikasi OCTO untuk transaksi lebih praktis dan mudah di mana saja!,2026-03-06 13:14:48,24,2026-03,positif
f666a5e3-cc2d-4c6e-b146-b612eae4eb93,Rener Slamet,5,aplikasi m banking terbaik yang saya nikmati saat ini,2026-03-06 10:48:15,0,"Terima kasih atas bintang lima dan reviewnya. Senang sekali rasanya bahwa Aplikasi OCTO disukai. Untuk dapat menikmati fitur-fitur terbaru Aplikasi OCTO dan kemudahan dalam bertransaksi , kami sarankan agar melakukan update Aplikasi OCTO ke versi terbaru. Selamat mencoba!
",2026-03-06 11:15:28,53,2026-03,positif
4fff7bcd-ae17-4b88-9b8c-3d2e23fcbfb8,Fitrinilam Cahya,1,saldo ga nipis banget ga bisa dipake,2026-03-06 10:38:09,0,"Mohon maaf atas kendala yang dialami untuk menindaklanjuti pengaduan dan melakukan pengecekan, kami memerlukan informasi lebih lanjut. Mohon kesediaannya untuk menghubungi layanan 24jam Contact Center CIMB Niaga di 14041 atau melalui email 14041@cimbniaga.co.id. Terima kasih.",2026-03-06 10:44:57,36,2026-03,negatif
7d0179ca-6126-4443-b1c2-9f5c007630b2,Eddostevana ardiyan1,5,sangat membantu,2026-03-06 09:23:37,0,Terima kasih atas bintang lima dan review nya. Senang sekali rasanya bahwa aplikasi OCTO disukai. Terus gunakan aplikasi OCTO untuk transaksi lebih praktis dan mudah di mana saja!,2026-03-06 09:45:21,15,2026-03,positif
df09e573-67f8-4d60-bd64-45b5076c85c9,Neri Yulianti,5,Sangat mudah bertransaksi,2026-03-06 09:16:38,0,"Terima kasih atas bintang lima dan review nya. Senang sekali rasanya bahwa aplikasi OCTO disukai. Terus gunakan aplikasi OCTO untuk transaksi lebih praktis dan mudah di mana saja!
",2026-03-06 09:44:59,25,2026-03,positif
00518314-bc42-4b06-be4f-a25af09ccdab,Emielle Wenas,5,OK,2026-03-06 08:34:23,0,"Thank you very much for the compliment! Keep using OCTO Apps for easier transaction anytime, and anywhere",2026-03-06 08:44:45,2,2026-03,positif
5678a1df-9ddf-4b74-936a-e36163dfe038,dwi prabowo,5,ok,2026-03-05 22:50:44,0,"Thank you very much for the compliment! Keep using OCTO Mobile for easier transaction anytime, and anywhere",2026-03-05 23:14:44,2,2026-03,positif
a20e5593-3bfa-4cdc-9f57-87e317efaf38,Trio Saputra,5,mantapvf,2026-03-05 22:13:10,0,Terima kasih atas bintang lima dan review-nya. Kami senang sekali apabila aplikasi OCTO dapat mempermudah transaksi sehari-harimu. Terus gunakan aplikasi OCTO ya,2026-03-05 22:15:02,8,2026-03,positif
0dd8306c-778d-41ad-8b6a-f858517d68cf,Roma Azizi Siregar,5,bagus dan baik,2026-03-05 19:48:24,0,Terima kasih atas bintang lima dan review nya. Senang sekali rasanya bahwa aplikasi OCTO disukai. Terus gunakan aplikasi OCTO untuk transaksi lebih praktis dan mudah di mana saja!,2026-03-06 09:08:26,14,2026-03,positif
279b32bb-5687-44c2-b8fb-27e5d6797d36,Terra Shift,5,Good App,2026-03-05 18:39:31,23,"Thank you very much for your support! We keep improving our service so you can have the best experience with us. Keep using OCTO App for easier transaction anytime, anywhere",2026-03-05 18:45:17,8,2026-03,positif
148c517e-29fc-4d0d-b4f9-d6c189218941,Anita TR,5,oke,2026-03-05 16:47:23,0,Thank your review and 5-star rating! We are very glad and proud has made your transactions easier everyday.,2026-03-05 17:15:04,3,2026-03,positif
a91736b9-fdce-4553-9ac5-3a02ea65a885,gondo santoso,5,mantap,2026-03-05 16:27:06,0,"Terima kasih atas bintang lima dan review-nya. Kami senang sekali apabila Aplikasi OCTO dapat mempermudah transaksi sehari-harimu. Terus gunakan Aplikasi OCTO ya
",2026-03-05 16:45:02,6,2026-03,positif
6d53efd9-2f64-4037-b9d5-e54654af2d04,Zainul Abidin,5,oke membantu,2026-03-05 15:53:05,0,"Terima kasih atas bintang lima dan review-nya. Kami senang sekali apabila aplikasi OCTO dapat mempermudah transaksi sehari-harimu. Terus gunakan aplikasi OCTO ya
",2026-03-05 16:17:05,12,2026-03,positif
ef0e2c55-09ff-46a2-9bd8-7dbce174550a,Iyan Yandra,5,mdh di akses,2026-03-05 14:06:20,0,Terima kasih atas supportnya. Aplikasi OCTO selalu berupaya untuk meningkatkan pengalaman bertransaksi agar semakin mudah untuk pengguna. Terus gunakan Aplikasi OCTO ya.,2026-03-05 14:15:16,12,2026-03,positif
3b90efe6-b10c-473f-81ec-487b2e142f47,KHOERUN,5,Mantul ( mantap betul ),2026-03-05 13:11:13,0,"Terima kasih atas bintang lima dan reviewnya. Senang sekali rasanya bahwa Aplikasi OCTO disukai. Untuk dapat menikmati fitur-fitur terbaru Aplikasi OCTO dan kemudahan dalam bertransaksi, kami sarankan agar melakukan update Aplikasi OCTO ke versi terbaru apabila belum. Selamat mencoba!
",2026-03-05 13:15:44,23,2026-03,positif
0d0be11b-f5f7-4a95-91da-49e51ecf943a,Sudhaidi Idi,5,mudah sekali kita bertransaksi,2026-03-05 12:53:18,0,Terima kasih atas bintang lima dan review nya. Senang sekali rasanya bahwa aplikasi OCTO disukai. Terus gunakan aplikasi OCTO untuk transaksi lebih praktis dan mudah di mana saja!,2026-03-05 13:14:57,30,2026-03,positif
f8692e7a-f528-49f7-b93b-408237eced9c,Elsiyani Yuvita Kornelius,5,bagus,2026-03-05 11:48:11,0,"Terima kasih atas bintang lima dan review nya. Senang sekali rasanya bahwa aplikasi OCTO disukai. Terus gunakan aplikasi OCTO untuk transaksi lebih praktis dan mudah di mana saja!
",2026-03-05 12:15:20,5,2026-03,positif
b30dc066-ba09-435e-8d7b-424559f9c230,Elgardian Rachmadi,5,aplikasi octo lagi kenapa min.?? kok kyk lemot + g bisa liat saldo. pokoknya loading terus. kenapa..? kalo sudah Normal saya kasih bintang 6.,2026-03-05 11:09:13,0,"Mohon maaf atas kendala yang dialami untuk menindaklanjuti pengaduan dan melakukan pengecekan, kami memerlukan informasi lebih lanjut. Mohon kesediaannya untuk menghubungi layanan 24jam Contact Center CIMB Niaga di 14041 atau melalui email 14041@cimbniaga.co.id. Terima kasih.",2026-03-05 11:15:41,141,2026-03,positif
6782b6f4-6fa2-40fa-892d-3a41b7991496,egis m bilqis,5,sangat membantu,2026-03-05 07:18:23,0,Terima kasih atas bintang lima dan review nya. Senang sekali rasanya bahwa aplikasi OCTO disukai. Terus gunakan aplikasi OCTO untuk transaksi lebih praktis dan mudah di mana saja!,2026-03-05 07:44:56,15,2026-03,positif
5ce452b9-15ab-427e-8696-047c529fdd3a,Adji Lauhan,5,mudah di gunakan aplikasi ini,2026-03-05 06:23:35,0,Terima kasih atas bintang lima dan review-nya. Kami senang sekali apabila aplikasi OCTO dapat mempermudah transaksi sehari-harimu. Terus gunakan aplikasi OCTO ya,2026-03-05 06:45:01,29,2026-03,positif
74e9db37-e100-43cc-969d-47d7a6504fe1,Meitri Wulansari,5,"sangat membantu dan memudahkan urusan perbankan, sangat efisien, bahkan bisa buka rekening tabungan baru dari aplikasi",2026-03-05 02:06:14,0,Terima kasih atas bintang lima dan review-nya. Kami senang sekali apabila aplikasi OCTO dapat mempermudah transaksi sehari-harimu. Terus gunakan aplikasi OCTO ya,2026-03-05 02:25:34,118,2026-03,positif
c16db313-8c4a-43e1-ba2a-fcc64949b7d3,Anten Riga,5,memuaskan,2026-03-05 01:56:20,0,Terima kasih atas bintang lima dan review-nya. Kami senang sekali apabila aplikasi OCTO dapat mempermudah transaksi sehari-harimu. Terus gunakan aplikasi OCTO ya,2026-03-05 02:26:08,9,2026-03,positif
cfe8d47a-33b2-4793-9d81-995c3a953c26,Fachrul Firmansyah,5,lebih mudah bertransaksi,2026-03-05 01:38:08,0,Terima kasih atas bintang lima dan review-nya. Kami senang sekali apabila aplikasi OCTO dapat mempermudah transaksi sehari-harimu. Terus gunakan aplikasi OCTO ya,2026-03-05 01:44:58,24,2026-03,positif
2a6001ba-0972-4e19-af25-96db3a6999eb,Amir TV,5,"Selama pakai aplikasi ni enak, nyaman mudah di pake.",2026-03-05 01:26:18,0,Terima kasih atas bintang lima dan review-nya. Kami senang sekali apabila aplikasi OCTO dapat mempermudah transaksi sehari-harimu. Terus gunakan aplikasi OCTO ya,2026-03-05 01:45:08,52,2026-03,positif
f8c34d70-6d6a-4a48-900e-637c9d6287cb,Naynay Bintang2105,5,"bagus, ga bnyk iklan, cuman ini kok ATM bank cimb niaganya tiba"" ga ada ya di daerahku, trs narik uangnya gmn dong tolong T^T",2026-03-05 00:26:44,0,Terima kasih atas bintang lima dan review-nya. Kami senang sekali apabila aplikasi OCTO dapat mempermudah transaksi sehari-harimu. Terus gunakan aplikasi OCTO ya,2026-03-05 00:46:45,125,2026-03,positif
35c3405e-82cf-42ab-b4b3-70896fd607ff,Dimas Pangestu,1,nih aplikasi butuh jaringan sekenceng apasi? buat payment non cash untuk keadaan urgent sering banget jaringan loss. sedangkan nonton youtube kalian 1080 lancar. bukannya mempermudah malah mempersulit. sering banget SERING.,2026-03-04 23:37:57,7,"Bapak/Ibu, mohon maaf atas ketidaknyamanan yang dialami. Untuk pemeriksaan lebih lanjut, mohon kesediaannya untuk mengirimkan email ke 14041@cimbniaga.co.id mengenai detail kendala yang dialami, beserta nama, nomor ponsel, dan screenshot error agar tim kami dapat melakukan pengecekan. Terima kasih.
",2026-03-04 23:45:05,223,2026-03,negatif
a5c322ee-9301-47dc-af54-c63cbb80e527,Uti Prastika,5,cukup membantu dikala males megang kartu Atm,2026-03-04 22:07:36,0,Terima kasih atas bintang lima dan review-nya. Kami senang sekali apabila aplikasi OCTO dapat mempermudah transaksi sehari-harimu. Terus gunakan aplikasi OCTO ya,2026-03-04 22:14:57,44,2026-03,positif
117965a7-2784-46ff-9de9-d8c95d1bb658,Teh Ipah,4,baik,2026-03-04 21:38:08,0,"Terima kasih atas supportnya. Aplikasi OCTO selalu berupaya untuk meningkatkan pengalaman bertransaksi agar semakin mudah untuk pengguna. Terus gunakan Aplikasi OCTO ya.
",2026-03-04 21:45:18,4,2026-03,positif
d6d75220-b7bf-4f07-bdaf-3d7a6dc6e5db,Tio Mahesa,5,"Ok dah lancar lagi transaksinya,waktu itu Eror gak da pemeritahuan bikin panik nasabah jah",2026-03-04 21:26:42,1,"Terima kasih atas supportnya. Aplikasi OCTO selalu berupaya untuk meningkatkan pengalaman bertransaksi agar semakin mudah untuk pengguna. Terus gunakan Aplikasi OCTO ya.
",2026-03-04 21:45:31,90,2026-03,positif
3a3e1b5e-3e22-472f-8ae1-4d2e8ac8fc42,Dilva Azahra,1,payah ya Bun login nya 😭,2026-03-04 20:22:02,0,"Bapak/Ibu, mohon maaf atas ketidaknyamanan yang dialami. Apakah dapat diinformasikan detail kendala yang dialami dengan menghubungi layanan 24 jam Contact Center CIMB Niaga di 14041, atau melalui email 14041@cimbniaga.co.id. yang berisi nama, nomor ponsel dan detail kendala yang dialami agar kami dapat melakukan pengecekan lebih lanjut.Terima kasih",2026-03-04 20:45:10,24,2026-03,negatif
8730a6e8-7f21-48d3-8cac-4e55faa129da,Ari Vin,5,sangat membantu dalam pembayaran & transaksi / transfer..,2026-03-04 18:31:34,0,"Terima kasih atas bintang lima dan review-nya. Kami senang sekali apabila Aplikasi OCTO dapat mempermudah transaksi sehari-harimu. Terus gunakan Aplikasi OCTO ya
",2026-03-04 18:45:46,57,2026-03,positif
9c3e0db0-609c-471f-adbf-a9801a6f172c,YE HA,5,simpel,2026-03-04 18:03:44,0,Terima kasih atas bintang lima dan review nya. Senang sekali rasanya bahwa Aplikasi OCTO disukai. Terus gunakan Aplikasi OCTO untuk transaksi lebih praktis dan mudah di mana saja!,2026-03-04 18:15:24,6,2026-03,positif
afcfb4c4-4732-4183-a498-b847e50a65f1,Zaidan Pratama,1,"Makin parah aja tiap mau bayar ada aja kendalanya gangguan,transaksi pendinglah🤦",2026-03-04 17:41:11,0,"Bapak/Ibu, mohon maaf atas ketidaknyamanan yang dialami. Untuk pemeriksaan lebih lanjut, mohon kesediaannya untuk mengirimkan email ke 14041@cimbniaga.co.id mengenai detail kendala yang dialami, beserta nama, nomor ponsel, dan screenshot error agar tim kami dapat melakukan pengecekan. Terima kasih.",2026-03-04 17:44:50,80,2026-03,negatif
5252c9c8-788c-46a0-abec-d4ec712f05af,Bagas Pramana,1,susah login gagal terus,2026-03-04 16:57:38,0,"Mohon maaf atas ketidaknyamanan yang dialami. Untuk pemeriksaan lebih lanjut, mohon kesediaannya untuk mengirimkan email ke 14041@cimbniaga.co.id mengenai detail kendala yang dialami, beserta nama, nomor ponsel, dan screenshot error agar tim kami dapat melakukan pengecekan. Terima kasih.",2026-03-04 17:17:03,23,2026-03,negatif
b7ae8a25-fd88-4e0e-9829-de7b21764fa4,Rizal Muhammad,1,JELEKKKKKK SANGAT JELEKKKKKKKK!!!!!! GA BISA LOGIN PADAHAL JARINGAN STABIL FULLL UDAH NGISI SALDO TETEP GA BISA LOGIN JANGAN PERNAH MENGGUNAKAN APK INI!!!!!!!!!!!!!!,2026-03-04 13:27:47,0,"Mohon maaf atas kendala yang dialami untuk menindaklanjuti pengaduan dan melakukan pengecekan, kami memerlukan informasi lebih lanjut. Mohon kesediaannya untuk menghubungi layanan 24jam Contact Center CIMB Niaga di 14041 atau melalui email 14041@cimbniaga.co.id. Terima kasih.",2026-03-04 13:45:21,165,2026-03,negatif
8a30d978-3b7b-4331-b058-a976ce9dd2e9,Ulil Albab,5,sangat membantu akses transaksi,2026-03-04 11:46:06,0,Terima kasih atas supportnya. Aplikasi OCTO selalu berupaya untuk meningkatkan pengalaman bertransaksi agar semakin mudah untuk pengguna. Terus gunakan Aplikasi OCTO ya.,2026-03-04 12:15:28,31,2026-03,positif
9c1315ae-054d-486a-9a33-385dd8f67a50,nadia utami,5,aplikasi serbaguna. memudahkan banget pokoknya.,2026-03-04 10:58:50,0,"Terima kasih atas bintang lima dan review nya. Senang sekali rasanya bahwa Aplikasi OCTO disukai. Terus gunakan Aplikasi OCTO untuk transaksi lebih praktis dan mudah di mana saja!
",2026-03-04 11:15:05,47,2026-03,positif
8155bd23-5e01-4cc1-99f5-ed5945f5d670,Djunianto Djunianto,5,top deh,2026-03-04 09:39:08,0,"Terima kasih atas bintang lima dan review nya. Senang sekali rasanya bahwa aplikasi OCTO disukai. Terus gunakan aplikasi OCTO untuk transaksi lebih praktis dan mudah di mana saja!
",2026-03-04 09:44:50,7,2026-03,positif
51b83ff3-c3b8-4444-ba71-84d081ec9372,Fandi Fahruddin,5,mntap,2026-03-04 09:37:43,0,Terima kasih atas bintang lima dan review nya. Senang sekali rasanya bahwa aplikasi OCTO disukai. Terus gunakan aplikasi OCTO untuk transaksi lebih praktis dan mudah di mana saja!,2026-03-04 09:44:48,5,2026-03,positif
a164e567-10ae-432c-a2ba-ad76ad69263d,Raosi Annas,5,very good,2026-03-04 08:29:16,0,"Thank you very much for the compliment! Keep using OCTO app for easier transaction anytime, and anywhere
",2026-03-04 08:44:57,9,2026-03,positif
00fc8c7c-095b-4b4e-9b9f-53c820d8caf9,Zedviand,1,mau nanya saldo yg ngendep di octo mobile sekarang berapa? kok dari tadi mau transfer gagal terus ketika mau di sisain 10k seperti biasanya,2026-03-04 07:11:37,0,"Mohon maaf atas kendala yang dialami untuk menindaklanjuti pengaduan dan melakukan pengecekan, kami memerlukan informasi lebih lanjut. Mohon kesediaannya untuk menghubungi layanan 24jam Contact Center CIMB Niaga di 14041 atau melalui email 14041@cimbniaga.co.id. Terima kasih.",2026-03-04 07:14:51,139,2026-03,negatif
04946332-8716-43b3-9687-2252eec166d9,Srigantini1272 Iis,5,"Sangat memudahkan untuk setiap transaksi perbankan, bisa atur penempatan dana sendiri dengan mudah , gratis biaya admin untuk fasilitas BI fast",2026-03-04 05:12:01,0,Terima kasih atas bintang lima dan review-nya. Kami senang sekali apabila aplikasi OCTO dapat mempermudah transaksi sehari-harimu. Terus gunakan aplikasi OCTO ya,2026-03-04 05:22:57,143,2026-03,positif
3057cbe1-600c-49bf-afcf-56c0d747135f,multi sukses,3,"menu login ada diatas kurang nyaman, setelah klik juga muncul lagi ditengah Harus klik menu login lagi. tampilan awal sudah seperti posisi login tapi sebenarnya blm dalam posisi login. ""ikan sepat ikan lele"", ""buat yang cepat nggak bertele tele""",2026-03-04 03:06:53,0,"Mohon maaf atas ketidaknyamanan yang dialami, terima kasih atas saran dan masukan yang disampaikan, hal ini akan menjadi perhatian kami untuk peningkatan pelayanan yang lebih baik.
",2026-03-04 03:16:23,245,2026-03,netral
51ec57c4-3d8f-4941-91d0-fe89cce4ee4e,Suherdi Herdi,5,sangat bagus,2026-03-03 22:05:39,0,"Terima kasih atas bintang lima dan review-nya. Kami senang sekali apabila aplikasi OCTO dapat mempermudah transaksi sehari-harimu. Terus gunakan aplikasi OCTO ya
",2026-03-03 22:14:53,12,2026-03,positif
b774f1a5-ea66-441c-a529-b2d532b404fd,Nandar Ry,5,sangat puas,2026-03-03 21:28:42,0,"Terima kasih atas bintang lima dan review nya. Senang sekali rasanya bahwa Aplikasi OCTO disukai. Terus gunakan Aplikasi OCTO untuk transaksi lebih praktis dan mudah di mana saja!
",2026-03-03 21:44:55,11,2026-03,positif
9be8928d-59bc-4ec3-8a27-2bd1de83c7d8,Crescent,1,"asli ini aplikasi super ruwet, udah 2 kali ke blokir, mulai dari awal lagi, passcode tidak terkirim2. asli susah banget. harus bolak balik menghubungi call center dan chat servis. sampai ketikan ini saya buat, ini belum bisa log in, dan harus menunggu 30 menit.",2026-03-03 21:16:50,3,"Mohon maaf atas kendala yang dialami. Mohon dapat diinformasikan detail kendala yang dialami dengan menghubungi layanan 24jam Contact Center CIMB Niaga di 14041, atau melalui email 14041@cimbniaga.co.id. Terima kasih.",2026-03-04 12:09:12,261,2026-03,negatif
b98a77df-365e-48bf-8ffa-056dea83975a,Sabar Trimoyo,1,"sekarang makin kesini makin ga jelas, untuk transaksi terjadwal tiba2 berubah semua dan hilang yg di jadwalkan, alhasil 5 hari ga kedebit otomatis",2026-03-03 20:48:25,19,"Mohon maaf atas kendala yang dialami. Apakah dapat diinformasikan detail kendala yang dialami dengan menghubungi layanan 24jam Contact Center CIMB Niaga di 14041, atau melalui email 14041@cimbniaga.co.id. Terima kasih.
",2026-03-03 21:15:30,146,2026-03,negatif
55b5e43d-e7a3-4092-9c37-c735b7e8a735,Syamsudin Resmana,1,saldo ada tp buat tf ga bisaa.. tarik tunai di atm tanpa kartu juga ga bisaa.. padahal saldoo adaaa.. kecewaaa..,2026-03-03 20:39:00,0,"Bapak/Ibu, mohon maaf atas ketidaknyamanan yang dialami. Untuk pemeriksaan lebih lanjut, mohon kesediaannya untuk mengirimkan email ke 14041@cimbniaga.co.id mengenai detail kendala yang dialami, beserta nama, nomor ponsel, dan screenshot error agar tim kami dapat melakukan pengecekan. Terima kasih.",2026-03-03 20:48:15,112,2026-03,negatif
605565f5-370e-4b63-a325-dea15def9215,Achmat Abin,5,sangat bagus,2026-03-03 19:46:23,0,Terima kasih atas bintang lima dan review nya. Senang sekali rasanya bahwa Aplikasi OCTO disukai. Terus gunakan Aplikasi OCTO untuk transaksi lebih praktis dan mudah di mana saja!,2026-03-03 20:15:31,12,2026-03,positif
e8eed74f-a789-4a12-a035-00fdbfe62442,Juara 99,5,good,2026-03-03 19:34:37,0,"Thank you very much for your support! We keep improving our service so you can have the best experience with us. Keep using OCTO App for easier transaction anytime, anywhere
",2026-03-03 19:45:26,4,2026-03,positif
89ae4b23-deba-4085-a2e5-e1c1dcb06932,Pengguna Google,5,bagussss banget....mantap 👍,2026-03-03 19:32:13,0,,,27,2026-03,positif
32ed6436-7d07-40df-96e6-00e702bd7b2f,Rahmat hasan basri,1,"CIMB niaga banyak banget nipu nya, di awal di kasih extra dana dgn iuran 923ribu per bulan, ehh di akhir malah di debet 1,6 juta, buat laporan nggak ada solusi, sdh banyak makan bunga masih juga di debet di akhir lebih 👎👎👎",2026-03-03 19:00:52,0,"Bapak/Ibu, mohon maaf atas ketidaknyamanan yang dialami. Untuk pemeriksaan lebih lanjut, mohon kesediaannya untuk mengirimkan email ke 14041@cimbniaga.co.id mengenai detail kendala yang dialami, beserta nama, nomor ponsel, dan screenshot error agar tim kami dapat melakukan pengecekan. Terima kasih.
",2026-03-03 19:15:28,222,2026-03,negatif
e26c0632-c68a-447b-9671-a99ae8f51c24,Ade Blitz,5,semua transaksi jadi mudah,2026-03-03 17:07:37,0,"Terima kasih atas supportnya. Aplikasi OCTO selalu berupaya untuk meningkatkan pengalaman bertransaksi agar semakin mudah untuk pengguna. Terus gunakan Aplikasi OCTO ya.
",2026-03-03 17:15:08,26,2026-03,positif
170a73d4-83d4-480d-9af9-3736ff89e9d9,Afni,4,ternyata memang sering susah login pdhl user ny bener,2026-03-03 16:43:00,0,"Mohon maaf atas ketidaknyamanan yang dialami. Apakah sebelumnya dapat dicoba untuk clear cache terlebih dahulu? Jika masih mengalami hal yang sama, mohon dapat mengirimkan email ke 14041@cimbniaga.co.id berisi nama, nomor ponsel dan detail kendala yang dialami agar kami dapat melakukan pengecekan lebih lanjut. Terima kasih.",2026-03-03 16:45:55,53,2026-03,positif
9d586bbe-2750-4bd8-8a95-0fa35c18c8c1,Heri Prayitno,1,bikin peraturan kok berubah berubah..awal tanpa denda kok tau tau info denda..bank.kok gak komitmen dari awal,2026-03-03 16:22:49,0,"Mohon maaf atas ketidaknyamanan yang dialami. Untuk pertanyaan dan keluhan Bapak dapat juga menghubungi layanan Social Media kami atau layanan chat OCTO melalui aplikasi OCTO dan website www.cimbniaga.co.id mengenai detail kendala yang dialami, beserta nama, nomor ponsel agar dapat kami lakukan pengecekan. Terima kasih.",2026-03-03 16:45:32,109,2026-03,negatif
d0abfa47-853b-44d5-8885-f7c948b59b74,Musliha Liha,5,sangat memuaskan,2026-03-03 16:19:42,0,"Terima kasih atas bintang lima dan review nya. Senang sekali rasanya bahwa Aplikasi OCTO disukai. Terus gunakan Aplikasi OCTO untuk transaksi lebih praktis dan mudah di mana saja!
",2026-03-03 16:46:15,16,2026-03,positif
6ced8a72-23de-4888-9de4-85ec4d8a98c8,Agus Santoesoe,1,"Masa perbaiki ""transaksi diproses"" bisa mencapai 8 hari. profesional sekali TIM CIMB niaga ini. kayak masih zaman 1800an Cara kerjanya.",2026-03-03 15:47:38,0,"Mohon maaf atas ketidaknyamanan yang dialami. Untuk pertanyaan dan keluhan Bapak dapat juga menghubungi layanan Social Media kami atau layanan chat OCTO melalui aplikasi OCTO dan website www.cimbniaga.co.id mengenai detail kendala yang dialami, beserta nama, nomor ponsel, dan screenshot error agar dapat kami lakukan pengecekan. Terima kasih.",2026-03-03 16:15:18,135,2026-03,negatif
79d723b5-cc4f-49f5-afd5-77cf42d27f67,Caca Aca,1,udh berapa kali kirim otf tapi gk masuk2 ke email,2026-03-03 14:49:18,0,"Mohon maaf atas ketidaknyamanan yang dialami. Apakah kebetulan saat login sinyalnya sedang kurang bagus? Sinyal sangat berpengaruh terhadap masuknya passcode, apabila memang sebelumnya sinyal tidak stabil, mohon coba login kembali setelah sinyal membaik. Terima kasih.",2026-03-03 15:16:27,49,2026-03,negatif
d0ebcd0e-ce6b-4bb6-8f84-ef7281122b54,Ravi valent Arifin,5,cepat mantap,2026-03-03 11:38:22,0,"Terima kasih atas bintang lima dan review-nya. Kami senang sekali apabila Aplikasi OCTO dapat mempermudah transaksi sehari-harimu. Terus gunakan Aplikasi OCTO ya
",2026-03-03 11:49:38,12,2026-03,positif
